refdes,stream,timestamp
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-09-25
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-09-28
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-01
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-09-30
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-09-29
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-02
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-05
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-03
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-04
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-07
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-06
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-09
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-08
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-10
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-12
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-11
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-13
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-14
RS03AXBS-LJ03A-05-HPIESA301,hpies_data_header,2017-10-15
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-07
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-08
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-10
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-09
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-15
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-12
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-11
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-14
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-06
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-16
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-21
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-22
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-23
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-24
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-11-01
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-25
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-11-02
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-11-07
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-31
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-10-30
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-11-05
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-11-13
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-11-06
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-11-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-11-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-11-14
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-11-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-11-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-23
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-16
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-24
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-22
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-21
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-25
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-29
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-26
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-28
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-27
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-02
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-03
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-01
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-30
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-04
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2014-12-31
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-05
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-07
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-08
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-12
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-11
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-06
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-10
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-14
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-09
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-13
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-15
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-21
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-16
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-23
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-27
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-22
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-28
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-30
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-25
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-24
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-26
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-03
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-05
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-31
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-01-29
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-01
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-04
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-06
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-09
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-07
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-08
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-10
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-11
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-15
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-12
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-13
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-14
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-16
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-21
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-22
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-23
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-24
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-25
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-26
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-02
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-27
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-02-28
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-06
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-01
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-03
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-04
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-10
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-05
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-11
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-07
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-13
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-09
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-14
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-12
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-16
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-15
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-22
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-21
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-23
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-27
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-24
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-25
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-29
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-26
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-31
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-28
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-03-30
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-01
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-06
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-02
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-04
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-07
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-03
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-05
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-08
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-14
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-09
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-10
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-11
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-16
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-15
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-12
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-13
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-21
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-24
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-25
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-27
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-22
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-23
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-01
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-26
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-02
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-29
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-04
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-28
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-04-30
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-06
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-03
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-08
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-05
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-07
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-09
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-11
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-10
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-12
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-13
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-15
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-14
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-16
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-21
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-22
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-24
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-25
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-23
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-28
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-29
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-30
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-31
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-26
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-05-27
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-02
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-03
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-04
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-01
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-08
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-05
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-06
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-11
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-12
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-07
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-09
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-10
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-16
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-13
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-15
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-14
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-22
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-23
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-21
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-27
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-29
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-24
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-25
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-26
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-01
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-28
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-06-30
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-08
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-02
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-03
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-04
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-05
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-09
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-12
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-13
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-15
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-16
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-11
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-10
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-14
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-22
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-23
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-21
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-24
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-29
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-25
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-26
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-27
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-28
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-30
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-01
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-02
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-03
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-07-31
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-05
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-04
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-12
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-06
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-08
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-07
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-09
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-10
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-11
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-13
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-15
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-14
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-16
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-21
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-22
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-26
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-29
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-23
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-24
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-25
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-30
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-31
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-28
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-08-27
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-04
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-07
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-08
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-03
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-01
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-02
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-05
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-06
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-10
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-12
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-13
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-09
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-11
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-16
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-14
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-15
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-24
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-21
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-26
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-23
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-22
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-25
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-30
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-02
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-03
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-27
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-01
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-28
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-09-29
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-04
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-07
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-11
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-05
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-06
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-08
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-10
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-15
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-09
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-14
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-16
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-13
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-12
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-18
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-17
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-19
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-22
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-20
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-25
RS01SBPS-SF01A-3A-FLORTD101,flort_d_data_record,2015-10-21
